interaction_id,customer_id,interaction_date,channel,interaction_type,interaction_outcome
I0001578,C000354,2026-04-05,EMAIL,LOAN_QUERY,RESOLVED
I0001579,C000114,2026-07-19,EMAIL,GENERAL_QUERY,PENDING
I0001580,C000123,2025-03-09,BRANCH,PAYMENT_REMINDER,PENDING
I0001581,C000345,2025-02-11,SMS,COLLECTION,RESOLVED
I0001582,C000826,2025-06-05,SMS,COMPLAINT,ESCALATED
I0001583,C000650,2025-06-18,CALL,GENERAL_QUERY,RESOLVED
I0001584,C000519,2026-03-06,CALL,COLLECTION,ESCALATED
I0001585,C000751,2025-08-28,CALL,COLLECTION,RESOLVED
I0001586,C000438,2024-09-26,APP,LOAN_QUERY,PENDING
I0001587,C000016,2026-05-30,EMAIL,COMPLAINT,RESOLVED
I0001588,C000971,2025-09-29,EMAIL,COLLECTION,PENDING
I0001589,C000968,2025-08-25,EMAIL,COMPLAINT,ESCALATED
I0001590,C000975,2025-03-18,BRANCH,COMPLAINT,RESOLVED
I0001591,C000768,2026-04-13,EMAIL,COLLECTION,ESCALATED
I0001592,C000189,2024-12-03,APP,LOAN_QUERY,RESOLVED
I0001593,C000790,2026-05-03,CALL,COLLECTION,RESOLVED
I0001594,C000276,2025-01-26,APP,GENERAL_QUERY,PENDING
I0001595,C000273,2026-06-30,APP,COLLECTION,RESOLVED
I0001596,C000672,2026-06-03,CALL,COLLECTION,RESOLVED
I0001597,C000107,2026-02-09,APP,LOAN_QUERY,PENDING
I0001598,C000314,2026-08-15,BRANCH,GENERAL_QUERY,ESCALATED
I0001599,C000788,2026-07-31,SMS,PAYMENT_REMINDER,PENDING
I0001600,C000173,2025-03-04,SMS,COMPLAINT,PENDING
I0001601,C000572,2024-12-02,APP,COMPLAINT,PENDING
I0001602,C000404,2025-05-24,SMS,COMPLAINT,RESOLVED
I0001603,C000446,2025-05-29,APP,GENERAL_QUERY,RESOLVED
I0001604,C000762,2025-06-07,BRANCH,LOAN_QUERY,PENDING
I0001605,C000313,2026-01-19,APP,LOAN_QUERY,RESOLVED
I0001606,C000399,2024-10-19,EMAIL,LOAN_QUERY,PENDING
I0001607,C000007,2026-02-27,APP,LOAN_QUERY,RESOLVED
I0001608,C000664,2026-07-03,BRANCH,COMPLAINT,PENDING
I0001609,C000534,2026-05-05,BRANCH,LOAN_QUERY,PENDING
I0001610,C000209,2025-05-21,APP,COMPLAINT,RESOLVED
I0001611,C000168,2025-08-23,EMAIL,COLLECTION,RESOLVED
I0001612,C000458,2026-02-23,CALL,PAYMENT_REMINDER,PENDING
I0001613,C000952,2026-08-19,SMS,LOAN_QUERY,RESOLVED
I0001614,C000578,2024-10-11,EMAIL,GENERAL_QUERY,PENDING
I0001615,C000734,2025-06-20,SMS,GENERAL_QUERY,ESCALATED
I0001616,C000946,2024-12-23,APP,GENERAL_QUERY,PENDING
I0001617,C000298,2026-01-28,SMS,GENERAL_QUERY,RESOLVED
I0001618,C000796,2024-11-27,SMS,GENERAL_QUERY,RESOLVED
I0001619,C000154,2025-10-28,BRANCH,PAYMENT_REMINDER,PENDING
I0001620,C000559,2025-09-22,APP,PAYMENT_REMINDER,ESCALATED
I0001621,C000901,2026-01-08,APP,LOAN_QUERY,RESOLVED
I0001622,C000438,2025-12-28,EMAIL,LOAN_QUERY,PENDING
I0001623,C000311,2026-02-22,BRANCH,LOAN_QUERY,ESCALATED
I0001624,C000869,2026-07-29,SMS,COMPLAINT,RESOLVED
I0001625,C000094,2026-04-13,CALL,LOAN_QUERY,PENDING
I0001626,C000232,2025-03-07,APP,COMPLAINT,RESOLVED
I0001627,C000165,2025-10-22,CALL,LOAN_QUERY,ESCALATED
I0001628,C000041,2025-04-16,SMS,PAYMENT_REMINDER,RESOLVED
I0001629,C000570,2026-03-22,EMAIL,GENERAL_QUERY,RESOLVED
I0001630,C000204,2026-06-16,EMAIL,PAYMENT_REMINDER,ESCALATED
I0001631,C000015,2025-04-21,EMAIL,LOAN_QUERY,RESOLVED
I0001632,C000310,2025-04-08,CALL,GENERAL_QUERY,RESOLVED
I0001633,C000965,2024-10-20,APP,LOAN_QUERY,RESOLVED
I0001634,C000416,2025-05-15,BRANCH,PAYMENT_REMINDER,PENDING
I0001635,C000668,2025-06-28,APP,GENERAL_QUERY,ESCALATED
I0001636,C000754,2025-10-16,APP,GENERAL_QUERY,PENDING
I0001637,C000967,2025-11-07,EMAIL,PAYMENT_REMINDER,PENDING
I0001638,C000849,2025-02-25,CALL,COLLECTION,ESCALATED
I0001639,C000104,2024-12-06,BRANCH,COMPLAINT,ESCALATED
I0001640,C000503,2024-11-14,APP,GENERAL_QUERY,RESOLVED
I0001641,C000378,2025-05-15,APP,COLLECTION,ESCALATED
I0001642,C000785,2024-11-04,BRANCH,COMPLAINT,PENDING
I0001643,C000315,2025-05-13,APP,PAYMENT_REMINDER,ESCALATED
I0001644,C000436,2026-08-06,EMAIL,COLLECTION,ESCALATED
I0001645,C000204,2025-09-26,SMS,COLLECTION,RESOLVED
I0001646,C000576,2024-10-25,CALL,PAYMENT_REMINDER,RESOLVED
I0001647,C000795,2026-02-03,APP,COLLECTION,PENDING
I0001648,C000190,2026-08-31,APP,LOAN_QUERY,ESCALATED
I0001649,C000912,2026-03-14,EMAIL,COMPLAINT,RESOLVED
I0001650,C000571,2024-12-04,APP,LOAN_QUERY,RESOLVED
I0001651,C000322,2026-04-23,BRANCH,COMPLAINT,RESOLVED
I0001652,C000577,2025-01-12,EMAIL,COLLECTION,ESCALATED
I0001653,C000327,2026-09-13,BRANCH,COLLECTION,PENDING
I0001654,C000120,2025-03-11,APP,GENERAL_QUERY,RESOLVED
I0001655,C000357,2026-02-01,EMAIL,PAYMENT_REMINDER,ESCALATED
I0001656,C000180,2026-05-25,CALL,LOAN_QUERY,ESCALATED
I0001657,C000771,2025-05-24,CALL,GENERAL_QUERY,PENDING
I0001658,C000135,2026-07-08,EMAIL,LOAN_QUERY,RESOLVED
I0001659,C000532,2024-10-24,EMAIL,COLLECTION,ESCALATED
I0001660,C000169,2025-02-17,BRANCH,COLLECTION,RESOLVED
I0001661,C000952,2025-07-24,CALL,COLLECTION,PENDING
I0001662,C000225,2025-11-06,BRANCH,COMPLAINT,ESCALATED
I0001663,C000662,2025-08-26,CALL,PAYMENT_REMINDER,PENDING
I0001664,C000438,2024-12-13,CALL,GENERAL_QUERY,PENDING
I0001665,C000370,2025-05-25,SMS,GENERAL_QUERY,PENDING
I0001666,C000471,2026-01-16,APP,LOAN_QUERY,RESOLVED
I0001667,C000421,2026-04-21,APP,GENERAL_QUERY,PENDING
I0001668,C000692,2025-07-18,APP,GENERAL_QUERY,ESCALATED
I0001669,C000289,2026-06-14,EMAIL,GENERAL_QUERY,ESCALATED
I0001670,C000825,2026-09-11,CALL,PAYMENT_REMINDER,ESCALATED
I0001671,C000641,2026-05-12,CALL,PAYMENT_REMINDER,PENDING
I0001672,C000802,2025-11-04,BRANCH,PAYMENT_REMINDER,RESOLVED
I0001673,C000751,2025-12-27,EMAIL,LOAN_QUERY,PENDING
I0001674,C000809,2024-11-12,CALL,PAYMENT_REMINDER,ESCALATED
I0001675,C000679,2026-04-16,APP,COLLECTION,PENDING
I0001676,C000511,2024-10-15,EMAIL,COLLECTION,RESOLVED
I0001677,C000472,2025-12-12,EMAIL,COMPLAINT,ESCALATED
I0001678,C000942,2026-01-25,BRANCH,LOAN_QUERY,RESOLVED
I0001679,C000116,2025-08-22,CALL,COMPLAINT,RESOLVED
I0001680,C000281,2026-07-30,APP,COLLECTION,ESCALATED
I0001681,C000063,2026-07-25,APP,LOAN_QUERY,RESOLVED
I0001682,C000202,2025-08-31,EMAIL,COLLECTION,ESCALATED
I0001683,C000840,2026-01-08,CALL,COMPLAINT,ESCALATED
I0001684,C000127,2025-08-28,SMS,LOAN_QUERY,ESCALATED
I0001685,C000615,2025-11-07,EMAIL,LOAN_QUERY,ESCALATED
I0001686,C000878,2024-10-27,BRANCH,PAYMENT_REMINDER,PENDING
I0001687,C000815,2026-07-26,CALL,PAYMENT_REMINDER,RESOLVED
I0001688,C000064,2026-08-02,APP,GENERAL_QUERY,RESOLVED
I0001689,C000217,2025-01-04,APP,COLLECTION,ESCALATED
I0001690,C000803,2025-03-15,EMAIL,COLLECTION,RESOLVED
I0001691,C000057,2026-01-25,CALL,LOAN_QUERY,ESCALATED
I0001692,C000369,2025-05-08,CALL,PAYMENT_REMINDER,RESOLVED
I0001693,C000481,2026-06-02,SMS,PAYMENT_REMINDER,RESOLVED
I0001694,C000741,2026-05-13,BRANCH,PAYMENT_REMINDER,ESCALATED
I0001695,C000672,2026-01-16,APP,GENERAL_QUERY,ESCALATED
I0001696,C000760,2025-04-11,SMS,COLLECTION,PENDING
I0001697,C000453,2025-06-20,CALL,COMPLAINT,ESCALATED
I0001698,C000615,2025-08-13,EMAIL,PAYMENT_REMINDER,ESCALATED
I0001699,C000750,2025-10-18,BRANCH,GENERAL_QUERY,ESCALATED
I0001700,C000052,2025-04-30,BRANCH,GENERAL_QUERY,ESCALATED
I0001701,C000762,2025-04-08,EMAIL,PAYMENT_REMINDER,RESOLVED
I0001702,C000547,2025-08-02,CALL,COLLECTION,PENDING
I0001703,C000581,2025-09-18,SMS,LOAN_QUERY,RESOLVED
I0001704,C000698,2025-12-06,APP,COMPLAINT,RESOLVED
I0001705,C000118,2026-06-07,EMAIL,LOAN_QUERY,PENDING
I0001706,C000514,2025-05-01,SMS,LOAN_QUERY,RESOLVED
I0001707,C000888,2024-10-05,BRANCH,PAYMENT_REMINDER,PENDING
I0001708,C000429,2026-08-27,BRANCH,LOAN_QUERY,ESCALATED
I0001709,C000678,2026-04-30,SMS,PAYMENT_REMINDER,PENDING
I0001710,C000904,2025-03-15,BRANCH,LOAN_QUERY,RESOLVED
I0001711,C000413,2026-06-14,EMAIL,LOAN_QUERY,PENDING
I0001712,C000440,2026-05-08,SMS,PAYMENT_REMINDER,ESCALATED
I0001713,C000432,2025-08-10,SMS,COMPLAINT,PENDING
I0001714,C000358,2026-04-02,APP,LOAN_QUERY,RESOLVED
I0001715,C000156,2026-07-13,BRANCH,COMPLAINT,ESCALATED
I0001716,C000794,2025-08-13,APP,LOAN_QUERY,PENDING
I0001717,C000912,2025-05-05,CALL,PAYMENT_REMINDER,PENDING
I0001718,C000038,2026-06-10,CALL,GENERAL_QUERY,ESCALATED
I0001719,C000466,2024-10-02,APP,GENERAL_QUERY,ESCALATED
I0001720,C000858,2024-11-06,BRANCH,LOAN_QUERY,ESCALATED
I0001721,C000522,2025-08-17,CALL,GENERAL_QUERY,RESOLVED
I0001722,C000630,2025-03-04,BRANCH,LOAN_QUERY,RESOLVED
I0001723,C000437,2026-09-14,SMS,GENERAL_QUERY,PENDING
I0001724,C000086,2024-12-29,APP,COMPLAINT,ESCALATED
I0001725,C000070,2026-01-05,EMAIL,GENERAL_QUERY,RESOLVED
I0001726,C000667,2025-05-22,APP,PAYMENT_REMINDER,PENDING
I0001727,C000331,2025-09-23,CALL,PAYMENT_REMINDER,RESOLVED
I0001728,C000837,2025-03-04,APP,COLLECTION,ESCALATED
I0001729,C000734,2026-04-28,APP,PAYMENT_REMINDER,RESOLVED
I0001730,C000726,2025-10-08,EMAIL,COLLECTION,PENDING
I0001731,C000991,2025-10-14,BRANCH,COLLECTION,ESCALATED
I0001732,C000053,2026-02-12,EMAIL,LOAN_QUERY,ESCALATED
I0001733,C000391,2025-02-24,EMAIL,LOAN_QUERY,ESCALATED
I0001734,C000604,2026-07-22,SMS,COLLECTION,PENDING
I0001735,C000789,2024-12-17,EMAIL,LOAN_QUERY,PENDING
I0001736,C000522,2025-06-18,EMAIL,LOAN_QUERY,RESOLVED
I0001737,C000178,2025-12-12,SMS,LOAN_QUERY,RESOLVED
I0001738,C000369,2025-10-07,BRANCH,COMPLAINT,RESOLVED
I0001739,C000490,2025-06-27,CALL,PAYMENT_REMINDER,PENDING
I0001740,C000468,2025-09-02,SMS,LOAN_QUERY,RESOLVED
I0001741,C000306,2026-03-18,CALL,COMPLAINT,PENDING
I0001742,C000240,2026-08-29,BRANCH,COMPLAINT,PENDING
I0001743,C000070,2025-01-18,BRANCH,GENERAL_QUERY,RESOLVED
I0001744,C000319,2025-12-27,BRANCH,PAYMENT_REMINDER,ESCALATED
I0001745,C000705,2026-08-23,EMAIL,COMPLAINT,RESOLVED
I0001746,C000025,2026-03-16,BRANCH,COMPLAINT,RESOLVED
I0001747,C000264,2026-02-17,SMS,LOAN_QUERY,RESOLVED
I0001748,C000009,2025-01-08,CALL,COLLECTION,PENDING
I0001749,C000775,2026-02-12,EMAIL,COLLECTION,ESCALATED
I0001750,C000131,2025-08-23,APP,COLLECTION,RESOLVED
I0001751,C000336,2025-03-16,APP,PAYMENT_REMINDER,RESOLVED
I0001752,C000306,2024-12-06,CALL,GENERAL_QUERY,ESCALATED
I0001753,C000213,2025-10-16,BRANCH,COMPLAINT,PENDING
I0001754,C000760,2025-07-18,BRANCH,COLLECTION,RESOLVED
I0001755,C000578,2025-11-24,EMAIL,GENERAL_QUERY,ESCALATED
I0001756,C000484,2026-05-10,APP,GENERAL_QUERY,PENDING
I0001757,C000607,2026-04-16,APP,COMPLAINT,RESOLVED
I0001758,C000525,2025-02-24,CALL,GENERAL_QUERY,PENDING
I0001759,C000834,2026-03-21,BRANCH,PAYMENT_REMINDER,RESOLVED
I0001760,C000650,2024-10-15,SMS,GENERAL_QUERY,ESCALATED
I0001761,C000484,2024-12-31,BRANCH,COLLECTION,PENDING
I0001762,C000723,2025-11-28,APP,GENERAL_QUERY,PENDING
I0001763,C000347,2026-06-22,BRANCH,COMPLAINT,PENDING
I0001764,C000547,2024-11-23,APP,LOAN_QUERY,PENDING
I0001765,C000353,2025-05-31,SMS,COLLECTION,ESCALATED
I0001766,C000717,2025-11-24,CALL,LOAN_QUERY,ESCALATED
I0001767,C000823,2025-06-29,EMAIL,GENERAL_QUERY,PENDING
I0001768,C000597,2026-09-01,SMS,GENERAL_QUERY,ESCALATED
I0001769,C000394,2026-03-17,SMS,COLLECTION,RESOLVED
I0001770,C000424,2026-02-12,SMS,COMPLAINT,PENDING
I0001771,C000769,2025-05-10,BRANCH,GENERAL_QUERY,RESOLVED
I0001772,C000765,2026-01-28,SMS,COMPLAINT,PENDING
I0001773,C000608,2025-01-21,APP,LOAN_QUERY,RESOLVED
I0001774,C000903,2026-06-16,CALL,PAYMENT_REMINDER,RESOLVED
I0001775,C000243,2025-03-11,BRANCH,GENERAL_QUERY,ESCALATED
I0001776,C000713,2025-03-11,EMAIL,COMPLAINT,RESOLVED
I0001777,C000789,2025-01-29,APP,PAYMENT_REMINDER,RESOLVED
I0001778,C000861,2025-05-07,BRANCH,LOAN_QUERY,ESCALATED
I0001779,C000475,2024-11-25,SMS,LOAN_QUERY,RESOLVED
I0001780,C000306,2025-07-04,SMS,GENERAL_QUERY,ESCALATED
I0001781,C000677,2026-07-11,SMS,LOAN_QUERY,PENDING
I0001782,C000293,2026-04-10,EMAIL,PAYMENT_REMINDER,ESCALATED
I0001783,C000183,2025-07-02,BRANCH,PAYMENT_REMINDER,PENDING
I0001784,C000217,2024-11-08,BRANCH,LOAN_QUERY,PENDING
I0001785,C000412,2025-11-17,BRANCH,GENERAL_QUERY,ESCALATED
I0001786,C000760,2025-06-12,APP,LOAN_QUERY,RESOLVED
I0001787,C000126,2026-01-15,CALL,LOAN_QUERY,ESCALATED
I0001788,C000604,2026-04-12,CALL,LOAN_QUERY,RESOLVED
I0001789,C000436,2025-04-01,SMS,LOAN_QUERY,RESOLVED
I0001790,C000924,2025-11-07,CALL,GENERAL_QUERY,PENDING
I0001791,C000515,2025-03-27,APP,PAYMENT_REMINDER,ESCALATED
I0001792,C000675,2025-12-12,CALL,PAYMENT_REMINDER,RESOLVED
I0001793,C000681,2025-08-18,CALL,COMPLAINT,RESOLVED
I0001794,C000047,2026-05-28,EMAIL,LOAN_QUERY,ESCALATED
I0001795,C000349,2025-07-15,APP,COMPLAINT,RESOLVED
I0001796,C000022,2024-10-04,APP,COLLECTION,PENDING
I0001797,C000239,2025-09-13,SMS,COMPLAINT,RESOLVED
I0001798,C000521,2026-08-24,BRANCH,LOAN_QUERY,PENDING
I0001799,C000397,2025-02-24,CALL,COLLECTION,RESOLVED
I0001800,C000987,2025-05-06,CALL,GENERAL_QUERY,RESOLVED
I0001801,C000540,2025-04-30,CALL,COLLECTION,ESCALATED
I0001802,C000548,2026-05-26,SMS,COMPLAINT,PENDING
I0001803,C000430,2025-07-11,APP,PAYMENT_REMINDER,PENDING
I0001804,C000931,2026-07-05,BRANCH,GENERAL_QUERY,ESCALATED
I0001805,C000797,2025-09-16,BRANCH,COMPLAINT,ESCALATED
I0001806,C000123,2026-03-20,BRANCH,LOAN_QUERY,ESCALATED
I0001807,C000993,2025-04-01,APP,PAYMENT_REMINDER,ESCALATED
I0001808,C000336,2025-07-14,BRANCH,COMPLAINT,RESOLVED
I0001809,C000566,2025-01-31,BRANCH,COMPLAINT,RESOLVED
I0001810,C000796,2026-04-03,EMAIL,GENERAL_QUERY,PENDING
I0001811,C000962,2024-12-20,SMS,GENERAL_QUERY,RESOLVED
I0001812,C000004,2025-06-11,BRANCH,PAYMENT_REMINDER,PENDING
I0001813,C000821,2026-04-16,EMAIL,PAYMENT_REMINDER,PENDING
I0001814,C000331,2026-01-20,CALL,COMPLAINT,RESOLVED
I0001815,C000714,2025-12-04,EMAIL,COLLECTION,PENDING
I0001816,C000048,2025-06-20,BRANCH,COLLECTION,PENDING
I0001817,C000746,2025-11-13,CALL,PAYMENT_REMINDER,RESOLVED
I0001818,C000487,2025-04-24,APP,COLLECTION,PENDING
I0001819,C000856,2026-02-03,SMS,COMPLAINT,RESOLVED
I0001820,C000517,2024-11-18,BRANCH,COLLECTION,RESOLVED
I0001821,C000286,2026-09-01,SMS,GENERAL_QUERY,PENDING
I0001822,C000896,2026-01-16,EMAIL,LOAN_QUERY,ESCALATED
I0001823,C000413,2025-09-29,CALL,LOAN_QUERY,RESOLVED
I0001824,C000926,2025-04-11,SMS,COMPLAINT,ESCALATED
I0001825,C000499,2026-04-14,EMAIL,LOAN_QUERY,PENDING
I0001826,C000115,2026-09-09,CALL,GENERAL_QUERY,RESOLVED
I0001827,C000289,2026-09-03,CALL,LOAN_QUERY,PENDING
I0001828,C000539,2026-09-07,BRANCH,PAYMENT_REMINDER,RESOLVED
I0001829,C000148,2026-01-02,CALL,GENERAL_QUERY,RESOLVED
I0001830,C000893,2024-12-14,BRANCH,LOAN_QUERY,PENDING
I0001831,C000869,2025-08-11,EMAIL,GENERAL_QUERY,PENDING
I0001832,C000486,2024-11-04,APP,PAYMENT_REMINDER,RESOLVED
I0001833,C000422,2025-08-25,CALL,GENERAL_QUERY,ESCALATED
I0001834,C000353,2024-09-18,BRANCH,GENERAL_QUERY,RESOLVED
I0001835,C000268,2025-06-04,BRANCH,COLLECTION,RESOLVED
I0001836,C000139,2024-09-26,SMS,GENERAL_QUERY,ESCALATED
I0001837,C000850,2025-01-19,BRANCH,PAYMENT_REMINDER,RESOLVED
I0001838,C000920,2026-08-14,SMS,COMPLAINT,ESCALATED
I0001839,C000683,2025-01-22,EMAIL,PAYMENT_REMINDER,ESCALATED
I0001840,C000675,2024-11-14,APP,COMPLAINT,ESCALATED
I0001841,C000879,2025-10-19,EMAIL,COMPLAINT,PENDING
I0001842,C000461,2026-02-14,APP,COLLECTION,RESOLVED
I0001843,C000238,2024-11-28,BRANCH,PAYMENT_REMINDER,PENDING
I0001844,C000010,2025-07-27,APP,PAYMENT_REMINDER,RESOLVED
I0001845,C000015,2025-11-28,APP,GENERAL_QUERY,ESCALATED
I0001846,C000834,2025-11-18,APP,LOAN_QUERY,PENDING
I0001847,C000275,2024-11-10,EMAIL,LOAN_QUERY,PENDING
I0001848,C000290,2026-01-30,SMS,COMPLAINT,PENDING
I0001849,C000482,2026-06-25,SMS,PAYMENT_REMINDER,ESCALATED
I0001850,C000537,2025-04-26,SMS,COMPLAINT,ESCALATED
I0001851,C000177,2026-08-09,CALL,COLLECTION,ESCALATED
I0001852,C000394,2024-12-01,APP,PAYMENT_REMINDER,PENDING
I0001853,C000403,2025-03-12,BRANCH,PAYMENT_REMINDER,RESOLVED
I0001854,C000147,2026-05-20,BRANCH,LOAN_QUERY,PENDING
I0001855,C000827,2026-05-01,CALL,COLLECTION,ESCALATED
I0001856,C000024,2025-05-06,CALL,GENERAL_QUERY,RESOLVED
I0001857,C000049,2026-06-28,BRANCH,COLLECTION,RESOLVED
I0001858,C000892,2025-04-16,CALL,LOAN_QUERY,RESOLVED
I0001859,C000548,2026-02-16,EMAIL,GENERAL_QUERY,RESOLVED
I0001860,C000915,2025-09-23,SMS,COMPLAINT,RESOLVED
I0001861,C000653,2025-07-13,APP,PAYMENT_REMINDER,PENDING
I0001862,C000876,2026-03-12,EMAIL,LOAN_QUERY,RESOLVED
I0001863,C000936,2026-08-07,BRANCH,COMPLAINT,PENDING
I0001864,C000606,2024-10-31,SMS,COMPLAINT,ESCALATED
I0001865,C000326,2026-03-17,CALL,GENERAL_QUERY,PENDING
I0001866,C000348,2025-12-18,APP,COMPLAINT,PENDING
I0001867,C000726,2025-04-02,CALL,COMPLAINT,RESOLVED
I0001868,C000443,2026-06-12,APP,GENERAL_QUERY,ESCALATED
I0001869,C000501,2025-11-26,CALL,COMPLAINT,ESCALATED
I0001870,C000824,2025-02-20,CALL,COMPLAINT,PENDING
I0001871,C000905,2026-03-09,BRANCH,COMPLAINT,ESCALATED
I0001872,C000050,2025-09-29,CALL,GENERAL_QUERY,ESCALATED
I0001873,C000282,2026-06-07,APP,COMPLAINT,ESCALATED
I0001874,C000886,2025-08-31,CALL,GENERAL_QUERY,ESCALATED
I0001875,C000722,2025-04-27,APP,PAYMENT_REMINDER,PENDING
I0001876,C000355,2024-10-06,CALL,COLLECTION,RESOLVED
I0001877,C000830,2026-04-10,EMAIL,COMPLAINT,PENDING
I0001878,C000178,2024-12-24,CALL,GENERAL_QUERY,RESOLVED
I0001879,C000192,2025-12-19,EMAIL,COLLECTION,ESCALATED
I0001880,C000031,2026-06-07,EMAIL,LOAN_QUERY,PENDING
I0001881,C000097,2026-03-28,APP,COLLECTION,ESCALATED
I0001882,C000288,2026-07-15,BRANCH,PAYMENT_REMINDER,PENDING
I0001883,C000523,2024-12-22,BRANCH,PAYMENT_REMINDER,PENDING
I0001884,C000237,2025-11-06,BRANCH,COMPLAINT,ESCALATED
I0001885,C000915,2025-07-27,BRANCH,COMPLAINT,RESOLVED
I0001886,C000442,2025-04-28,CALL,PAYMENT_REMINDER,RESOLVED
I0001887,C000114,2026-02-14,CALL,COLLECTION,ESCALATED
I0001888,C000857,2026-01-23,BRANCH,COLLECTION,PENDING
I0001889,C000308,2025-03-22,BRANCH,COMPLAINT,ESCALATED
I0001890,C000662,2025-02-19,BRANCH,PAYMENT_REMINDER,ESCALATED
I0001891,C000386,2026-05-07,SMS,COLLECTION,PENDING
I0001892,C000541,2026-09-11,CALL,PAYMENT_REMINDER,PENDING
I0001893,C000422,2024-10-08,SMS,GENERAL_QUERY,RESOLVED
I0001894,C000590,2026-06-08,EMAIL,COMPLAINT,PENDING
I0001895,C000599,2025-01-11,BRANCH,LOAN_QUERY,PENDING
I0001896,C000214,2025-08-11,BRANCH,COLLECTION,PENDING
I0001897,C000598,2026-07-10,CALL,LOAN_QUERY,PENDING
I0001898,C000922,2026-01-21,CALL,GENERAL_QUERY,RESOLVED
I0001899,C000421,2025-06-13,APP,PAYMENT_REMINDER,RESOLVED
I0001900,C000209,2026-09-10,BRANCH,PAYMENT_REMINDER,PENDING
I0001901,C000456,2026-04-20,EMAIL,LOAN_QUERY,ESCALATED
I0001902,C000363,2024-10-08,SMS,GENERAL_QUERY,PENDING
I0001903,C000124,2025-12-06,BRANCH,COLLECTION,PENDING
I0001904,C000277,2026-04-02,APP,COMPLAINT,RESOLVED
I0001905,C000406,2026-01-30,EMAIL,GENERAL_QUERY,ESCALATED
I0001906,C000469,2025-12-14,CALL,COLLECTION,PENDING
I0001907,C000214,2025-07-11,APP,PAYMENT_REMINDER,ESCALATED
I0001908,C000910,2026-03-19,SMS,COMPLAINT,ESCALATED
I0001909,C000802,2026-06-14,BRANCH,LOAN_QUERY,PENDING
I0001910,C000841,2025-02-08,APP,PAYMENT_REMINDER,RESOLVED
I0001911,C000994,2024-12-15,EMAIL,GENERAL_QUERY,RESOLVED
I0001912,C000779,2025-11-23,APP,PAYMENT_REMINDER,PENDING
I0001913,C000098,2026-08-08,CALL,COMPLAINT,RESOLVED
I0001914,C000179,2025-02-09,CALL,LOAN_QUERY,RESOLVED
I0001915,C000750,2025-08-04,EMAIL,COLLECTION,RESOLVED
I0001916,C000649,2025-07-05,SMS,COLLECTION,ESCALATED
I0001917,C000848,2025-09-02,APP,COMPLAINT,RESOLVED
I0001918,C000772,2025-09-08,APP,LOAN_QUERY,PENDING
I0001919,C000814,2024-12-20,EMAIL,GENERAL_QUERY,ESCALATED
I0001920,C000636,2025-12-25,EMAIL,PAYMENT_REMINDER,RESOLVED
I0001921,C000269,2026-04-18,SMS,COLLECTION,PENDING
I0001922,C000261,2025-07-06,BRANCH,PAYMENT_REMINDER,PENDING
I0001923,C000713,2025-08-04,APP,PAYMENT_REMINDER,ESCALATED
I0001924,C000711,2025-08-03,APP,LOAN_QUERY,ESCALATED
I0001925,C000975,2025-08-20,SMS,LOAN_QUERY,RESOLVED
I0001926,C000248,2024-11-15,APP,LOAN_QUERY,ESCALATED
I0001927,C000069,2024-09-17,SMS,LOAN_QUERY,RESOLVED
I0001928,C000931,2025-01-02,EMAIL,COLLECTION,RESOLVED
I0001929,C000088,2025-05-17,CALL,PAYMENT_REMINDER,PENDING
I0001930,C000174,2026-04-18,EMAIL,LOAN_QUERY,RESOLVED
I0001931,C000175,2025-07-19,CALL,COMPLAINT,PENDING
I0001932,C000401,2026-08-27,BRANCH,COLLECTION,ESCALATED
I0001933,C000503,2025-03-21,BRANCH,PAYMENT_REMINDER,PENDING
I0001934,C000596,2025-04-19,APP,COLLECTION,ESCALATED
I0001935,C000774,2025-01-29,APP,LOAN_QUERY,RESOLVED
I0001936,C000092,2026-06-08,EMAIL,PAYMENT_REMINDER,PENDING
I0001937,C000956,2026-09-01,CALL,COMPLAINT,RESOLVED
I0001938,C000916,2024-10-10,APP,COMPLAINT,PENDING
I0001939,C000522,2024-12-29,EMAIL,LOAN_QUERY,ESCALATED
I0001940,C000146,2026-05-25,SMS,COMPLAINT,ESCALATED
I0001941,C000366,2026-07-07,CALL,LOAN_QUERY,ESCALATED
I0001942,C000308,2026-06-29,APP,LOAN_QUERY,ESCALATED
I0001943,C000860,2024-12-24,BRANCH,COLLECTION,ESCALATED
I0001944,C000407,2024-12-28,SMS,LOAN_QUERY,RESOLVED
I0001945,C000557,2026-02-26,CALL,GENERAL_QUERY,PENDING
I0001946,C000027,2026-03-12,APP,PAYMENT_REMINDER,PENDING
I0001947,C000200,2025-03-06,APP,GENERAL_QUERY,PENDING
I0001948,C000859,2025-04-12,SMS,LOAN_QUERY,PENDING
I0001949,C000535,2026-01-05,EMAIL,PAYMENT_REMINDER,RESOLVED
I0001950,C000478,2025-12-17,APP,LOAN_QUERY,RESOLVED
I0001951,C000874,2025-11-12,CALL,COLLECTION,ESCALATED
I0001952,C000817,2024-10-16,BRANCH,PAYMENT_REMINDER,PENDING
I0001953,C000201,2024-11-11,APP,COLLECTION,RESOLVED
I0001954,C000909,2026-08-15,EMAIL,COLLECTION,RESOLVED
I0001955,C000158,2025-02-25,SMS,PAYMENT_REMINDER,RESOLVED
I0001956,C000855,2026-04-02,CALL,GENERAL_QUERY,RESOLVED
